run_id,healing_id,base_condition_key,score_v1,consumed_j,low_nodes,recovered_clusters,agg_delivery_ratio,recovery_delay_s
943,H1,S=S7_A=B_F=F1_L=L1_seed=1,0,301.1114,24.0,1.0,1.0,5.0
944,H1,S=S7_A=B_F=F1_L=L2_seed=1,0,395.08676,24.0,1.0,1.0,5.0
947,H4,S=S7_A=B_F=F4_L=L1_seed=1,0,296.9585,22.0,1.0,1.0,5.0
948,H4,S=S7_A=B_F=F4_L=L2_seed=1,0,389.62682,22.0,1.0,1.0,5.0
951,H0,S=S8_A=A_F=F0_L=L1_seed=1,-0.5,381.1966,37.0,0.0,1.0,0.0
952,H0,S=S8_A=A_F=F0_L=L2_seed=1,-0.5,500.5438,37.0,0.0,1.0,0.0
995,H0,S=S8_A=A_F=F1_L=L1_seed=1,-1.0,378.2232,37.0,0.0,1.0,0.0
969,H1,S=S8_A=A_F=F1_L=L1_seed=1,-1.0,381.1456,37.0,1.0,1.0,4.0
996,H0,S=S8_A=A_F=F1_L=L1_seed=2,-1.0,379.4682,36.0,0.0,1.0,0.0
972,H1,S=S8_A=A_F=F1_L=L1_seed=2,-1.0,382.0418,36.0,1.0,1.0,4.0
997,H0,S=S8_A=A_F=F1_L=L2_seed=1,-1.0,496.66416,37.0,0.0,1.0,0.0
970,H1,S=S8_A=A_F=F1_L=L2_seed=1,-1.0,500.47744,37.0,1.0,1.0,4.0
998,H0,S=S8_A=A_F=F1_L=L2_seed=2,-1.0,498.02244,36.0,0.0,1.0,0.0
973,H1,S=S8_A=A_F=F1_L=L2_seed=2,-1.0,501.37556,36.0,1.0,1.0,4.0
1003,H0,S=S8_A=A_F=F2_L=L1_seed=1,-1.0,380.2633,37.0,0.0,1.0,0.0
975,H2,S=S8_A=A_F=F2_L=L1_seed=1,-1.0,381.1801,37.0,1.0,1.0,4.0
1004,H0,S=S8_A=A_F=F2_L=L1_seed=2,-1.0,379.6456,35.0,0.0,1.0,0.0
976,H2,S=S8_A=A_F=F2_L=L1_seed=2,-1.0,382.0448,35.0,1.0,1.0,4.0
1005,H0,S=S8_A=A_F=F2_L=L2_seed=1,-1.0,499.35562,37.0,0.0,1.0,0.0
977,H2,S=S8_A=A_F=F2_L=L2_seed=1,-1.0,500.52298,37.0,1.0,1.0,4.0
1006,H0,S=S8_A=A_F=F2_L=L2_seed=2,-1.0,498.25648,35.0,0.0,1.0,0.0
978,H2,S=S8_A=A_F=F2_L=L2_seed=2,-1.0,501.37952,35.0,1.0,1.0,4.0
1011,H0,S=S8_A=A_F=F3_L=L1_seed=1,-1.0,378.1268,36.0,0.0,1.0,0.0
983,H3,S=S8_A=A_F=F3_L=L1_seed=1,-1.0,378.4444,36.0,1.0,1.0,4.0
1012,H0,S=S8_A=A_F=F3_L=L1_seed=2,-1.0,380.8797,35.0,0.0,1.0,0.0
984,H3,S=S8_A=A_F=F3_L=L1_seed=2,-1.0,381.1931,35.0,1.0,1.0,4.0
1013,H0,S=S8_A=A_F=F3_L=L2_seed=1,-1.0,496.51112,36.0,0.0,1.0,0.0
985,H3,S=S8_A=A_F=F3_L=L2_seed=1,-1.0,496.91128,36.0,1.0,1.0,4.0
1014,H0,S=S8_A=A_F=F3_L=L2_seed=2,-1.0,499.85874,35.0,0.0,1.0,0.0
986,H3,S=S8_A=A_F=F3_L=L2_seed=2,-1.0,500.2547,35.0,1.0,1.0,4.0
1019,H0,S=S8_A=A_F=F4_L=L1_seed=1,-2.0,378.2232,36.0,0.0,1.0,0.0
959,H4,S=S8_A=A_F=F4_L=L1_seed=1,0.0,378.0652,36.0,1.0,1.0,4.0
1020,H0,S=S8_A=A_F=F4_L=L1_seed=2,-2.0,379.4682,35.0,0.0,1.0,0.0
991,H4,S=S8_A=A_F=F4_L=L1_seed=2,0.0,377.8244,35.0,1.0,1.0,4.0
1021,H0,S=S8_A=A_F=F4_L=L2_seed=1,-2.0,496.66416,36.0,0.0,1.0,0.0
960,H4,S=S8_A=A_F=F4_L=L2_seed=1,0.0,496.43608,36.0,1.0,1.0,4.0
1022,H0,S=S8_A=A_F=F4_L=L2_seed=2,-2.0,498.02244,35.0,0.0,1.0,0.0
992,H4,S=S8_A=A_F=F4_L=L2_seed=2,0.0,495.83336,35.0,1.0,1.0,4.0
953,H0,S=S8_A=B_F=F0_L=L1_seed=1,-0.5,381.1966,37.0,0.0,1.0,0.0
954,H0,S=S8_A=B_F=F0_L=L2_seed=1,-0.5,500.5438,37.0,0.0,1.0,0.0
999,H0,S=S8_A=B_F=F1_L=L1_seed=1,-1.0,378.2232,37.0,0.0,1.0,0.0
971,H1,S=S8_A=B_F=F1_L=L1_seed=1,-1.0,381.1456,37.0,1.0,1.0,4.0
1000,H0,S=S8_A=B_F=F1_L=L1_seed=2,-1.0,379.4682,36.0,0.0,1.0,0.0
968,H1,S=S8_A=B_F=F1_L=L1_seed=2,-1.0,382.0418,36.0,1.0,1.0,4.0
1001,H0,S=S8_A=B_F=F1_L=L2_seed=1,-1.0,496.66416,37.0,0.0,1.0,0.0
958,H1,S=S8_A=B_F=F1_L=L2_seed=1,-1.0,500.47744,37.0,1.0,1.0,4.0
1002,H0,S=S8_A=B_F=F1_L=L2_seed=2,-1.0,498.02244,36.0,0.0,1.0,0.0
974,H1,S=S8_A=B_F=F1_L=L2_seed=2,-1.0,501.37556,36.0,1.0,1.0,4.0
1007,H0,S=S8_A=B_F=F2_L=L1_seed=1,-1.0,380.2633,37.0,0.0,1.0,0.0
979,H2,S=S8_A=B_F=F2_L=L1_seed=1,-1.0,381.1801,37.0,1.0,1.0,4.0
1008,H0,S=S8_A=B_F=F2_L=L1_seed=2,-1.0,379.6456,35.0,0.0,1.0,0.0
980,H2,S=S8_A=B_F=F2_L=L1_seed=2,-1.0,382.0448,35.0,1.0,1.0,4.0
1009,H0,S=S8_A=B_F=F2_L=L2_seed=1,-1.0,499.35562,37.0,0.0,1.0,0.0
981,H2,S=S8_A=B_F=F2_L=L2_seed=1,-1.0,500.52298,37.0,1.0,1.0,4.0
1010,H0,S=S8_A=B_F=F2_L=L2_seed=2,-1.0,498.25648,35.0,0.0,1.0,0.0
982,H2,S=S8_A=B_F=F2_L=L2_seed=2,-1.0,501.37952,35.0,1.0,1.0,4.0
1015,H0,S=S8_A=B_F=F3_L=L1_seed=1,-1.0,378.1268,36.0,0.0,1.0,0.0
987,H3,S=S8_A=B_F=F3_L=L1_seed=1,-1.0,378.4444,36.0,1.0,1.0,4.0
1016,H0,S=S8_A=B_F=F3_L=L1_seed=2,-1.0,380.8797,35.0,0.0,1.0,0.0
988,H3,S=S8_A=B_F=F3_L=L1_seed=2,-1.0,381.1931,35.0,1.0,1.0,4.0
1017,H0,S=S8_A=B_F=F3_L=L2_seed=1,-1.0,496.51112,36.0,0.0,1.0,0.0
989,H3,S=S8_A=B_F=F3_L=L2_seed=1,-1.0,496.91128,36.0,1.0,1.0,4.0
1018,H0,S=S8_A=B_F=F3_L=L2_seed=2,-1.0,499.85874,35.0,0.0,1.0,0.0
990,H3,S=S8_A=B_F=F3_L=L2_seed=2,-1.0,500.2547,35.0,1.0,1.0,4.0
1023,H0,S=S8_A=B_F=F4_L=L1_seed=1,-2.0,378.2232,36.0,0.0,1.0,0.0
961,H4,S=S8_A=B_F=F4_L=L1_seed=1,0.0,378.0652,36.0,1.0,1.0,4.0
1024,H0,S=S8_A=B_F=F4_L=L1_seed=2,-2.0,379.4682,35.0,0.0,1.0,0.0
993,H4,S=S8_A=B_F=F4_L=L1_seed=2,0.0,377.8244,35.0,1.0,1.0,4.0
1025,H0,S=S8_A=B_F=F4_L=L2_seed=1,-2.0,496.66416,36.0,0.0,1.0,0.0
962,H4,S=S8_A=B_F=F4_L=L2_seed=1,0.0,496.43608,36.0,1.0,1.0,4.0
1026,H0,S=S8_A=B_F=F4_L=L2_seed=2,-2.0,498.02244,35.0,0.0,1.0,0.0
994,H4,S=S8_A=B_F=F4_L=L2_seed=2,0.0,495.83336,35.0,1.0,1.0,4.0
1027,H0,S=S9_A=A_F=F0_L=L1_seed=1,-0.5,1067.059,158.0,0.0,1.0,0.0
1029,H0,S=S9_A=A_F=F0_L=L2_seed=1,-0.5,1516.7998,158.0,0.0,1.0,0.0
1064,H0,S=S9_A=A_F=F1_L=L1_seed=1,-0.5,1061.2055,158.0,0.0,1.0,0.0
1032,H1,S=S9_A=A_F=F1_L=L1_seed=1,-1.5,1066.7663,159.0,1.0,1.0,12.0
1065,H0,S=S9_A=A_F=F1_L=L1_seed=2,-0.5,1056.7945,153.0,0.0,1.0,0.0
1040,H1,S=S9_A=A_F=F1_L=L1_seed=2,-1.5,1063.7825,154.0,1.0,1.0,12.0
1066,H0,S=S9_A=A_F=F1_L=L2_seed=1,-0.5,1508.5775,158.0,0.0,1.0,0.0
1033,H1,S=S9_A=A_F=F1_L=L2_seed=1,-1.5,1516.27478,159.0,1.0,1.0,12.0
1067,H0,S=S9_A=A_F=F1_L=L2_seed=2,-0.5,1503.2641,153.0,0.0,1.0,0.0
1041,H1,S=S9_A=A_F=F1_L=L2_seed=2,-1.5,1513.2449,154.0,1.0,1.0,12.0
1072,H0,S=S9_A=A_F=F2_L=L1_seed=1,-0.5,1058.82,157.0,0.0,1.0,0.0
1044,H2,S=S9_A=A_F=F2_L=L1_seed=1,-1.5,1066.7326,158.0,1.0,1.0,12.0
1073,H0,S=S9_A=A_F=F2_L=L1_seed=2,-0.5,1058.813,152.0,0.0,1.0,0.0
1045,H2,S=S9_A=A_F=F2_L=L1_seed=2,-1.5,1063.9432,153.0,1.0,1.0,12.0
1074,H0,S=S9_A=A_F=F2_L=L2_seed=1,-0.5,1504.7256,157.0,0.0,1.0,0.0
1046,H2,S=S9_A=A_F=F2_L=L2_seed=1,-1.5,1516.27756,158.0,1.0,1.0,12.0
1075,H0,S=S9_A=A_F=F2_L=L2_seed=2,-0.5,1506.5234,152.0,0.0,1.0,0.0
1047,H2,S=S9_A=A_F=F2_L=L2_seed=2,-1.5,1513.58032,153.0,1.0,1.0,12.0
1080,H0,S=S9_A=A_F=F3_L=L1_seed=1,-1.0,1063.5164,157.0,0.0,1.0,0.0
1052,H3,S=S9_A=A_F=F3_L=L1_seed=1,-1.0,1063.5912,157.0,1.0,1.0,12.0
1081,H0,S=S9_A=A_F=F3_L=L1_seed=2,-1.0,1059.3635,152.0,0.0,1.0,0.0
1053,H3,S=S9_A=A_F=F3_L=L1_seed=2,-1.0,1059.4473,152.0,1.0,1.0,12.0
1082,H0,S=S9_A=A_F=F3_L=L2_seed=1,-1.0,1512.1292,157.0,0.0,1.0,0.0
1054,H3,S=S9_A=A_F=F3_L=L2_seed=1,-1.0,1512.21936,157.0,1.0,1.0,12.0
1083,H0,S=S9_A=A_F=F3_L=L2_seed=2,-1.0,1507.4123,152.0,0.0,1.0,0.0
1055,H3,S=S9_A=A_F=F3_L=L2_seed=2,-1.0,1507.51146,152.0,1.0,1.0,12.0
1088,H0,S=S9_A=A_F=F4_L=L1_seed=1,-2.5,1061.2055,157.0,0.0,1.0,0.0
1036,H4,S=S9_A=A_F=F4_L=L1_seed=1,0.5,1054.0449,156.0,1.0,1.0,12.0
1089,H0,S=S9_A=A_F=F4_L=L1_seed=2,-2.5,1056.7945,152.0,0.0,1.0,0.0
1060,H4,S=S9_A=A_F=F4_L=L1_seed=2,0.5,1052.3635,151.0,1.0,1.0,12.0
1090,H0,S=S9_A=A_F=F4_L=L2_seed=1,-2.5,1508.5775,157.0,0.0,1.0,0.0
1037,H4,S=S9_A=A_F=F4_L=L2_seed=1,0.5,1497.8889,156.0,1.0,1.0,12.0
1091,H0,S=S9_A=A_F=F4_L=L2_seed=2,-2.5,1503.2641,152.0,0.0,1.0,0.0
1061,H4,S=S9_A=A_F=F4_L=L2_seed=2,0.5,1497.04846,151.0,1.0,1.0,12.0
1030,H0,S=S9_A=B_F=F0_L=L1_seed=1,-0.5,1067.059,158.0,0.0,1.0,0.0
1031,H0,S=S9_A=B_F=F0_L=L2_seed=1,-0.5,1516.7998,158.0,0.0,1.0,0.0
1068,H0,S=S9_A=B_F=F1_L=L1_seed=1,-0.5,1061.2055,158.0,0.0,1.0,0.0
1034,H1,S=S9_A=B_F=F1_L=L1_seed=1,-1.5,1066.7663,159.0,1.0,1.0,12.0
1069,H0,S=S9_A=B_F=F1_L=L1_seed=2,-0.5,1056.7945,153.0,0.0,1.0,0.0
1042,H1,S=S9_A=B_F=F1_L=L1_seed=2,-1.5,1063.7825,154.0,1.0,1.0,12.0
1070,H0,S=S9_A=B_F=F1_L=L2_seed=1,-0.5,1508.5775,158.0,0.0,1.0,0.0
1035,H1,S=S9_A=B_F=F1_L=L2_seed=1,-1.5,1516.27478,159.0,1.0,1.0,12.0
1071,H0,S=S9_A=B_F=F1_L=L2_seed=2,-0.5,1503.2641,153.0,0.0,1.0,0.0
1043,H1,S=S9_A=B_F=F1_L=L2_seed=2,-1.5,1513.2449,154.0,1.0,1.0,12.0
1076,H0,S=S9_A=B_F=F2_L=L1_seed=1,-0.5,1058.82,157.0,0.0,1.0,0.0
1048,H2,S=S9_A=B_F=F2_L=L1_seed=1,-1.5,1066.7326,158.0,1.0,1.0,12.0
1077,H0,S=S9_A=B_F=F2_L=L1_seed=2,-0.5,1058.813,152.0,0.0,1.0,0.0
1049,H2,S=S9_A=B_F=F2_L=L1_seed=2,-1.5,1063.9432,153.0,1.0,1.0,12.0
1078,H0,S=S9_A=B_F=F2_L=L2_seed=1,-0.5,1504.7256,157.0,0.0,1.0,0.0
1050,H2,S=S9_A=B_F=F2_L=L2_seed=1,-1.5,1516.27756,158.0,1.0,1.0,12.0
1079,H0,S=S9_A=B_F=F2_L=L2_seed=2,-0.5,1506.5234,152.0,0.0,1.0,0.0
1051,H2,S=S9_A=B_F=F2_L=L2_seed=2,-1.5,1513.58032,153.0,1.0,1.0,12.0
1084,H0,S=S9_A=B_F=F3_L=L1_seed=1,-1.0,1063.5164,157.0,0.0,1.0,0.0
1056,H3,S=S9_A=B_F=F3_L=L1_seed=1,-1.0,1063.5912,157.0,1.0,1.0,12.0
1085,H0,S=S9_A=B_F=F3_L=L1_seed=2,-1.0,1059.3635,152.0,0.0,1.0,0.0
1057,H3,S=S9_A=B_F=F3_L=L1_seed=2,-1.0,1059.4473,152.0,1.0,1.0,12.0
1086,H0,S=S9_A=B_F=F3_L=L2_seed=1,-1.0,1512.1292,157.0,0.0,1.0,0.0
1058,H3,S=S9_A=B_F=F3_L=L2_seed=1,-1.0,1512.21936,157.0,1.0,1.0,12.0
1087,H0,S=S9_A=B_F=F3_L=L2_seed=2,-1.0,1507.4123,152.0,0.0,1.0,0.0
1059,H3,S=S9_A=B_F=F3_L=L2_seed=2,-1.0,1507.51146,152.0,1.0,1.0,12.0
1092,H0,S=S9_A=B_F=F4_L=L1_seed=1,-2.5,1061.2055,157.0,0.0,1.0,0.0
1038,H4,S=S9_A=B_F=F4_L=L1_seed=1,0.5,1054.0449,156.0,1.0,1.0,12.0
1093,H0,S=S9_A=B_F=F4_L=L1_seed=2,-2.5,1056.7945,152.0,0.0,1.0,0.0
1062,H4,S=S9_A=B_F=F4_L=L1_seed=2,0.5,1052.3635,151.0,1.0,1.0,12.0
1094,H0,S=S9_A=B_F=F4_L=L2_seed=1,-2.5,1508.5775,157.0,0.0,1.0,0.0
1039,H4,S=S9_A=B_F=F4_L=L2_seed=1,0.5,1497.8889,156.0,1.0,1.0,12.0
1095,H0,S=S9_A=B_F=F4_L=L2_seed=2,-2.5,1503.2641,152.0,0.0,1.0,0.0
1063,H4,S=S9_A=B_F=F4_L=L2_seed=2,0.5,1497.04846,151.0,1.0,1.0,12.0
