base_condition_key,scale,architecture,failure_family,load,seed,map_signature,best_healing_id,split
S6|A|F1|L1|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,A,F1,L1,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|A|F1|L2|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,A,F1,L2,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|A|F1|L2|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,A,F1,L2,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|A|F1|L2|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,A,F1,L2,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|A|F1|L2|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,A,F1,L2,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|A|F2|L1|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,A,F2,L1,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|A|F2|L1|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,A,F2,L1,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|A|F2|L1|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,A,F2,L1,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|A|F2|L1|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,A,F2,L1,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|A|F2|L2|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,A,F2,L2,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|A|F2|L2|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,A,F2,L2,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|A|F2|L2|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,A,F2,L2,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|A|F2|L2|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,A,F2,L2,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|A|F3|L1|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,A,F3,L1,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|A|F3|L1|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,A,F3,L1,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|A|F3|L1|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,A,F3,L1,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|A|F3|L1|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,A,F3,L1,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|A|F3|L2|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,A,F3,L2,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|A|F3|L2|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,A,F3,L2,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|A|F3|L2|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,A,F3,L2,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|A|F3|L2|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,A,F3,L2,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|A|F4|L1|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,A,F4,L1,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|A|F4|L1|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,A,F4,L1,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|A|F4|L1|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,A,F4,L1,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|A|F4|L1|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,A,F4,L1,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|A|F4|L2|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,A,F4,L2,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|A|F4|L2|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,A,F4,L2,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|A|F4|L2|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,A,F4,L2,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|A|F4|L2|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,A,F4,L2,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|B|F0|L1|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,B,F0,L1,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|B|F0|L1|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,B,F0,L1,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|B|F0|L1|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,B,F0,L1,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|B|F0|L1|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,B,F0,L1,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|B|F0|L2|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,B,F0,L2,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|B|F0|L2|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,B,F0,L2,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|B|F0|L2|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,B,F0,L2,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|B|F0|L2|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,B,F0,L2,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|B|F1|L1|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,B,F1,L1,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|B|F1|L1|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,B,F1,L1,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|B|F1|L1|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,B,F1,L1,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|B|F1|L1|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,B,F1,L1,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|B|F1|L2|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,B,F1,L2,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|B|F1|L2|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,B,F1,L2,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|B|F1|L2|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,B,F1,L2,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|B|F1|L2|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,B,F1,L2,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|B|F2|L1|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,B,F2,L1,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|B|F2|L1|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,B,F2,L1,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|B|F2|L1|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,B,F2,L1,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|B|F2|L1|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,B,F2,L1,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|B|F2|L2|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,B,F2,L2,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|B|F2|L2|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,B,F2,L2,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|B|F2|L2|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,B,F2,L2,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|B|F2|L2|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,B,F2,L2,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|B|F3|L1|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,B,F3,L1,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|B|F3|L1|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,B,F3,L1,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|B|F3|L1|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,B,F3,L1,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|B|F3|L1|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,B,F3,L1,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|B|F3|L2|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,B,F3,L2,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|B|F3|L2|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,B,F3,L2,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|B|F3|L2|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,B,F3,L2,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|B|F3|L2|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,B,F3,L2,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|B|F4|L1|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,B,F4,L1,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|B|F4|L1|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,B,F4,L1,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|B|F4|L1|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,B,F4,L1,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|B|F4|L1|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,B,F4,L1,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S6|B|F4|L2|1|b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,S6,B,F4,L2,1,b75f521652327de15870ad871c0d38c23d5b0b152841ffd259a54e2a0e7420d4,,train
S6|B|F4|L2|2|15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,S6,B,F4,L2,2,15feeb87ccc4c1e0a6af073cb3afd00d9b032f967a81f87fd682e34a75f15c20,,train
S6|B|F4|L2|3|5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,S6,B,F4,L2,3,5bbfad5b115f37ed12499db4ab5d35a53a3c00cc5f023dc2cd1cd5c04f354a99,,train
S6|B|F4|L2|4|ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,S6,B,F4,L2,4,ccb2cdf1807e955663380d45e206919b99aa2de6b1270805ef3e5ba33780253f,,train
S7|A|F0|L1|1|7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,S7,A,F0,L1,1,7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,,train
S7|A|F0|L2|1|7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,S7,A,F0,L2,1,7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,,train
S7|A|F1|L1|1|7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,S7,A,F1,L1,1,7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,,train
S7|A|F1|L2|1|7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,S7,A,F1,L2,1,7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,,train
S7|A|F4|L1|1|7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,S7,A,F4,L1,1,7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,,train
S7|A|F4|L2|1|7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,S7,A,F4,L2,1,7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,,train
S7|B|F0|L1|1|7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,S7,B,F0,L1,1,7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,,train
S7|B|F0|L2|1|7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,S7,B,F0,L2,1,7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,,train
S7|B|F1|L1|1|7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,S7,B,F1,L1,1,7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,,train
S7|B|F1|L2|1|7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,S7,B,F1,L2,1,7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,,train
S7|B|F4|L1|1|7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,S7,B,F4,L1,1,7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,,train
S7|B|F4|L2|1|7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,S7,B,F4,L2,1,7fccac9f9de14a200c0a60f1a4661133841237a4c7fe08d49364c43fe25e19ec,,train
S8|A|F0|L1|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,A,F0,L1,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|A|F0|L2|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,A,F0,L2,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|A|F1|L1|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,A,F1,L1,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|A|F1|L1|2|9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,S8,A,F1,L1,2,9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,,train
S8|A|F1|L2|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,A,F1,L2,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|A|F1|L2|2|9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,S8,A,F1,L2,2,9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,,train
S8|A|F2|L1|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,A,F2,L1,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|A|F2|L1|2|9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,S8,A,F2,L1,2,9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,,train
S8|A|F2|L2|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,A,F2,L2,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|A|F2|L2|2|9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,S8,A,F2,L2,2,9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,,train
S8|A|F3|L1|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,A,F3,L1,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|A|F3|L1|2|9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,S8,A,F3,L1,2,9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,,train
S8|A|F3|L2|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,A,F3,L2,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|A|F3|L2|2|9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,S8,A,F3,L2,2,9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,,train
S8|A|F4|L1|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,A,F4,L1,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|A|F4|L1|2|9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,S8,A,F4,L1,2,9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,,train
S8|A|F4|L2|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,A,F4,L2,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|A|F4|L2|2|9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,S8,A,F4,L2,2,9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,,train
S8|B|F0|L1|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,B,F0,L1,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|B|F0|L2|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,B,F0,L2,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|B|F1|L1|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,B,F1,L1,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|B|F1|L1|2|9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,S8,B,F1,L1,2,9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,,train
S8|B|F1|L2|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,B,F1,L2,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|B|F1|L2|2|9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,S8,B,F1,L2,2,9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,,train
S8|B|F2|L1|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,B,F2,L1,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|B|F2|L1|2|9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,S8,B,F2,L1,2,9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,,train
S8|B|F2|L2|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,B,F2,L2,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|B|F2|L2|2|9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,S8,B,F2,L2,2,9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,,train
S8|B|F3|L1|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,B,F3,L1,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|B|F3|L1|2|9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,S8,B,F3,L1,2,9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,,train
S8|B|F3|L2|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,B,F3,L2,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|B|F3|L2|2|9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,S8,B,F3,L2,2,9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,,train
S8|B|F4|L1|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,B,F4,L1,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|B|F4|L1|2|9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,S8,B,F4,L1,2,9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,,train
S8|B|F4|L2|1|fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,S8,B,F4,L2,1,fb969a468352b224ac76c1dce90944cf5f7dd6acc148c153e89692e2ef04ceb5,,train
S8|B|F4|L2|2|9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,S8,B,F4,L2,2,9d9cbda6449d002e75fc6dc97c8cf523044b156c6e3ec5d2656fa19f49a9c21f,,train
S9|A|F0|L1|1|b1a269ea312df101dae663163fb8c0968a4bef6686220abd6fbca88960b9de94,S9,A,F0,L1,1,b1a269ea312df101dae663163fb8c0968a4bef6686220abd6fbca88960b9de94,,train
S9|A|F0|L2|1|b1a269ea312df101dae663163fb8c0968a4bef6686220abd6fbca88960b9de94,S9,A,F0,L2,1,b1a269ea312df101dae663163fb8c0968a4bef6686220abd6fbca88960b9de94,,train
